No.,IPV,Time,Source,Destination,Source Port,Destination Port,Length,Protocol,Human
6138,4,13.966669,3512060521,3232281142,443,49338,862,TLSv1.2,1
6139,4,13.966669,3512060521,3232281142,443,49338,93,TLSv1.2,1
6140,6,13.966731,3232281142,3512060521,49338,443,54,TCP,0
6141,4,13.972976,3512060521,3232281142,443,49338,726,TLSv1.2,1
6142,6,13.972976,3512060521,3232281142,443,49338,130,TLSv1.2,1
6143,4,13.973038,3232281142,3512060521,49338,443,54,TCP,0
6144,4,13.973347,3232281142,3512060521,49338,443,93,TLSv1.2,1
6145,4,13.977278,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6146,4,13.977358,3232281142,3512060521,49338,443,54,TCP,0
6147,6,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6148,4,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6149,4,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6150,4,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6151,4,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6152,6,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6153,4,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6154,4,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6155,4,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6156,4,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6157,4,13.97899,3512060521,3232281142,443,49338,352,TLSv1.2,1
6158,6,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6159,6,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6160,4,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6161,6,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6162,4,13.97899,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6163,6,13.97899,3512060521,3232281142,443,49338,766,TLSv1.2,1
6164,4,13.979266,3232281142,3512060521,49338,443,54,TCP,0
6165,4,13.982344,3512060521,3232281142,443,49338,54,TCP,0
6166,4,13.982764,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6167,4,13.982764,3232281142,3512060521,49338,443,1466,TCP,0
6168,6,13.982764,3232281142,3512060521,49338,443,1182,TLSv1.2,1
6169,4,13.983565,3512060521,3232281142,443,49338,86,TLSv1.2,1
6170,4,13.983565,3512060521,3232281142,443,49338,85,TLSv1.2,1
6171,4,13.983565,3512060521,3232281142,443,49338,93,TLSv1.2,1
6172,4,13.983625,3232281142,3512060521,49338,443,54,TCP,0
6173,4,13.988721,3512060521,3232281142,443,49338,54,TCP,0
6174,6,13.992949,3512060521,3232281142,443,49338,54,TCP,0
6175,4,13.995118,3512060521,3232281142,443,49338,134,TLSv1.2,1
6176,4,13.995188,3232281142,3512060521,49338,443,54,TCP,0
6177,4,13.995528,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6178,4,13.995528,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6179,4,13.995528,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6180,6,13.995528,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6181,6,13.995528,3512060521,3232281142,443,49338,1183,TLSv1.2,1
6182,4,13.995528,3512060521,3232281142,443,49338,85,TLSv1.2,1
6183,4,13.995608,3232281142,3512060521,49338,443,54,TCP,0
6184,6,14.013138,3232281142,3512060521,49338,443,93,TLSv1.2,1
6185,4,14.022632,3512060521,3232281142,443,49338,54,TCP,0
6186,6,14.06893,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6187,4,14.06893,3232281142,3512060521,49338,443,1466,TCP,0
6188,6,14.06893,3232281142,3512060521,49338,443,314,TLSv1.2,1
6189,6,14.070888,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6190,6,14.070888,3232281142,3512060521,49338,443,1466,TCP,0
6191,4,14.070888,3232281142,3512060521,49338,443,200,TLSv1.2,1
6192,6,14.074427,3512060521,3232281142,443,49338,54,TCP,0
6193,6,14.074427,3512060521,3232281142,443,49338,54,TCP,0
6194,6,14.074427,3512060521,3232281142,443,49338,54,TCP,0
6195,6,14.076672,3512060521,3232281142,443,49338,54,TCP,0
6196,4,14.076672,3512060521,3232281142,443,49338,54,TCP,0
6197,4,14.076672,3512060521,3232281142,443,49338,54,TCP,0
6198,6,14.087419,3512060521,3232281142,443,49338,378,TLSv1.2,1
6199,6,14.087419,3512060521,3232281142,443,49338,85,TLSv1.2,1
6200,4,14.087419,3512060521,3232281142,443,49338,93,TLSv1.2,1
6201,6,14.087514,3232281142,3512060521,49338,443,54,TCP,0
6202,4,14.089625,3512060521,3232281142,443,49338,284,TLSv1.2,1
6203,6,14.089625,3512060521,3232281142,443,49338,85,TLSv1.2,1
6204,6,14.089677,3232281142,3512060521,49338,443,54,TCP,0
6205,4,14.090127,3232281142,3512060521,49338,443,93,TLSv1.2,1
6206,4,14.100496,3512060521,3232281142,443,49338,54,TCP,0
6207,6,14.105172,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6208,6,14.105172,3232281142,3512060521,49338,443,1466,TCP,0
6209,6,14.105172,3232281142,3512060521,49338,443,234,TLSv1.2,1
6210,4,14.105594,3232281142,3512060521,49338,443,855,TLSv1.2,0
6211,6,14.111208,3512060521,3232281142,443,49338,54,TCP,0
6212,6,14.111208,3512060521,3232281142,443,49338,54,TCP,0
6213,4,14.111208,3512060521,3232281142,443,49338,54,TCP,0
6214,4,14.111208,3512060521,3232281142,443,49338,54,TCP,0
6215,6,14.13693,3512060521,3232281142,443,49338,686,TLSv1.2,1
6216,4,14.13693,3512060521,3232281142,443,49338,398,TLSv1.2,1
6217,4,14.13693,3512060521,3232281142,443,49338,213,TLSv1.2,1
6218,6,14.13693,3512060521,3232281142,443,49338,93,TLSv1.2,1
6219,6,14.13704,3232281142,3512060521,49338,443,54,TCP,0
6220,4,14.139699,3232281142,3512060521,49338,443,93,TLSv1.2,1
6221,6,14.150008,3512060521,3232281142,443,49338,54,TCP,0
6222,4,14.186111,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6223,6,14.186111,3232281142,3512060521,49338,443,1466,TCP,0
6224,6,14.186111,3232281142,3512060521,49338,443,209,TLSv1.2,1
6225,4,14.189898,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6226,4,14.189898,3232281142,3512060521,49338,443,1466,TCP,0
6227,6,14.189898,3232281142,3512060521,49338,443,220,TLSv1.2,1
6228,6,14.191796,3512060521,3232281142,443,49338,54,TCP,0
6229,4,14.191796,3512060521,3232281142,443,49338,54,TCP,0
6230,6,14.191796,3512060521,3232281142,443,49338,54,TCP,0
6231,4,14.195016,3512060521,3232281142,443,49338,54,TCP,0
6232,6,14.195404,3512060521,3232281142,443,49338,54,TCP,0
6233,4,14.195404,3512060521,3232281142,443,49338,54,TCP,0
6234,6,14.204806,3512060521,3232281142,443,49338,284,TLSv1.2,1
6235,6,14.205943,3512060521,3232281142,443,49338,85,TLSv1.2,1
6236,6,14.205943,3512060521,3232281142,443,49338,93,TLSv1.2,1
6237,6,14.205999,3232281142,3512060521,49338,443,54,TCP,0
6238,4,14.208003,3232281142,3512060521,49338,443,93,TLSv1.2,1
6239,4,14.210455,3512060521,3232281142,443,49338,283,TLSv1.2,1
6240,6,14.210455,3512060521,3232281142,443,49338,85,TLSv1.2,1
6241,6,14.210499,3232281142,3512060521,49338,443,54,TCP,0
6242,4,14.216028,3512060521,3232281142,443,49338,54,TCP,0
6243,4,14.226813,3232281142,1249755582,49350,443,953,TLSv1.2,1
6244,6,14.230897,3232281142,3232281089,49870,53,66,TCP,0
6245,4,14.231116,3232281142,3232281089,49871,53,66,TCP,0
6246,4,14.233175,3232281089,3232281142,53,49870,66,TCP,0
6247,6,14.233175,3232281089,3232281142,53,49871,66,TCP,0
6248,6,14.233438,3232281142,3232281089,49870,53,54,TCP,0
6249,4,14.233471,3232281142,3232281089,49871,53,54,TCP,0
6250,4,14.234006,3232281142,3232281089,49870,53,56,TCP,0
6251,4,14.23402,3232281142,3232281089,49871,53,56,TCP,0
6252,4,14.234031,3232281142,3232281089,49870,53,87,DNS,0
6253,4,14.234058,3232281142,3232281089,49871,53,87,DNS,0
6254,6,14.235794,3232281089,3232281142,53,49870,54,TCP,0
6255,4,14.235794,3232281089,3232281142,53,49871,54,TCP,0
6256,4,14.235794,3232281089,3232281142,53,49870,54,TCP,0
6257,4,14.235794,3232281089,3232281142,53,49871,54,TCP,0
6258,4,14.235854,3232281142,1249755582,49350,443,769,TLSv1.2,1
6259,6,14.235914,3232281142,1249755582,49350,443,1466,TCP,0
6260,6,14.235914,3232281142,1249755582,49350,443,1466,TCP,0
6261,4,14.235914,3232281142,1249755582,49350,443,1466,TCP,0
6262,6,14.235914,3232281142,1249755582,49350,443,1466,TCP,0
6263,6,14.235914,3232281142,1249755582,49350,443,1466,TCP,0
6264,4,14.235914,3232281142,1249755582,49350,443,722,TLSv1.2,1
6265,6,14.236087,3232281142,1249755582,49350,443,89,TLSv1.2,1
6266,6,14.238423,3232281089,3232281142,53,49870,185,DNS,0
6267,4,14.238423,1249755582,3232281142,443,49350,54,TCP,0
6268,4,14.238881,3232281142,3232281089,49870,53,54,TCP,0
6269,4,14.240452,3232281089,3232281142,53,49871,139,DNS,0
6270,6,14.240892,3232281142,1249755493,49872,443,66,TCP,0
6271,4,14.24103,3232281142,3232281089,49871,53,54,TCP,0
6272,4,14.241697,3232281089,3232281142,53,49870,54,TCP,0
6273,6,14.241697,1249755582,3232281142,443,49350,54,TCP,0
6274,6,14.241959,3232281142,3232281089,49870,53,54,TCP,0
6275,6,14.243072,1249755582,3232281142,443,49350,54,TCP,0
6276,4,14.243072,1249755582,3232281142,443,49350,54,TCP,0
6277,6,14.243072,1249755582,3232281142,443,49350,54,TCP,0
6278,6,14.243072,1249755582,3232281142,443,49350,54,TCP,0
6279,6,14.243072,1249755582,3232281142,443,49350,54,TCP,0
6280,6,14.243072,1249755582,3232281142,443,49350,54,TCP,0
6281,6,14.243072,1249755582,3232281142,443,49350,54,TCP,0
6282,6,14.247506,3232281089,3232281142,53,49871,54,TCP,0
6283,6,14.247506,1249755493,3232281142,443,49872,66,TCP,0
6284,4,14.247698,3232281142,1249755493,49872,443,54,TCP,0
6285,4,14.247718,3232281142,3232281089,49871,53,54,TCP,0
6286,4,14.249138,3232281142,1249755493,49872,443,589,TLSv1.3,0
6287,4,14.254847,1249755493,3232281142,443,49872,54,TCP,0
6288,6,14.256294,1249755493,3232281142,443,49872,1466,TLSv1.3,0
6289,6,14.256294,1249755493,3232281142,443,49872,1466,TCP,0
6290,6,14.256294,1249755493,3232281142,443,49872,1466,TCP,0
6291,4,14.256294,1249755493,3232281142,443,49872,1466,TCP,0
6292,4,14.256294,1249755493,3232281142,443,49872,1211,TLSv1.3,1
6293,4,14.256356,3232281142,1249755493,49872,443,54,TCP,0
6294,4,14.256868,3232281142,1249755493,49872,443,118,TLSv1.3,0
6295,4,14.263597,1249755493,3232281142,443,49872,668,TLSv1.3,0
6296,4,14.306116,3232281142,1249755493,49872,443,54,TCP,0
6297,6,14.308553,1249755582,3232281142,443,49350,409,TLSv1.2,1
6298,6,14.308553,1249755582,3232281142,443,49350,1466,TLSv1.2,1
6299,6,14.308553,1249755582,3232281142,443,49350,1466,TLSv1.2,1
6300,6,14.308645,3232281142,1249755582,49350,443,54,TCP,0
6301,6,14.308687,1249755582,3232281142,443,49350,1466,TLSv1.2,1
6302,4,14.308719,3232281142,1249755582,49350,443,54,TCP,0
6303,4,14.309687,1249755582,3232281142,443,49350,1466,TLSv1.2,1
6304,6,14.309687,1249755582,3232281142,443,49350,1466,TLSv1.2,1
6305,6,14.309687,1249755582,3232281142,443,49350,1466,TLSv1.2,1
6306,4,14.309687,1249755582,3232281142,443,49350,1115,TLSv1.2,1
6307,6,14.309687,1249755582,3232281142,443,49350,1466,TLSv1.2,1
6308,4,14.309687,1249755582,3232281142,443,49350,1466,TLSv1.2,1
6309,4,14.309687,1249755582,3232281142,443,49350,1466,TLSv1.2,1
6310,4,14.309767,3232281142,1249755582,49350,443,54,TCP,0
6311,4,14.309887,1249755582,3232281142,443,49350,1466,TLSv1.2,1
6312,4,14.309887,1249755582,3232281142,443,49350,582,TLSv1.2,1
6313,6,14.309911,3232281142,1249755582,49350,443,54,TCP,0
6314,6,14.310678,1249755582,3232281142,443,49350,117,TLSv1.2,0
6315,4,14.310678,1249755582,3232281142,443,49350,93,TLSv1.2,1
6316,6,14.310708,3232281142,1249755582,49350,443,54,TCP,0
6317,4,14.311379,3232281142,1249755582,49350,443,93,TLSv1.2,1
6318,4,14.323706,1249755582,3232281142,443,49350,54,TCP,0
6319,4,14.376405,3232281142,2902291551,49357,443,142,TLSv1.2,1
6320,4,14.376485,3232281142,2902291551,49357,443,109,TLSv1.2,1
6321,4,14.386071,2902291551,3232281142,443,49357,54,TCP,0
6322,6,14.387202,2902291551,3232281142,443,49357,54,TCP,0
6323,4,14.416028,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6324,6,14.416028,3232281142,3512060521,49338,443,1466,TCP,0
6325,4,14.416028,3232281142,3512060521,49338,443,777,TLSv1.2,1
6326,4,14.416321,3232281142,3232281089,49873,53,66,TCP,0
6327,4,14.41652,3232281142,3232281089,49874,53,66,TCP,0
6328,6,14.41806,3232281142,3512060826,49377,443,1466,TCP,0
6329,6,14.41806,3232281142,3512060826,49377,443,1169,TLSv1.2,1
6330,4,14.418106,3232281142,3512060826,49377,443,93,TLSv1.2,1
6331,4,14.420068,3232281142,3512060521,49338,443,1466,TLSv1.2,1
6332,4,14.420068,3232281142,3512060521,49338,443,1466,TCP,0
6333,6,14.420068,3232281142,3512060521,49338,443,219,TLSv1.2,1
6334,4,14.420246,3232281142,3512060756,49376,443,1466,TLSv1.2,1
6335,6,14.420246,3232281142,3512060756,49376,443,1466,TCP,0
6336,6,14.420246,3232281142,3512060756,49376,443,1466,TCP,0
6337,6,14.420246,3232281142,3512060756,49376,443,237,TLSv1.2,1
6338,6,14.420284,3232281142,3512060756,49376,443,93,TLSv1.2,1
6339,4,14.423941,3232281089,3232281142,53,49873,66,TCP,0
6340,4,14.423941,3232281089,3232281142,53,49874,66,TCP,0
6341,6,14.424201,3232281142,3232281089,49873,53,54,TCP,0
6342,6,14.424218,3232281142,3232281089,49874,53,54,TCP,0
6343,4,14.424856,3232281142,3232281089,49874,53,56,TCP,0
6344,6,14.424872,3232281142,3232281089,49874,53,98,DNS,0
6345,6,14.424883,3232281142,3232281089,49873,53,56,TCP,0
6346,4,14.424902,3232281142,3232281089,49873,53,98,DNS,0
6347,6,14.426246,2902291551,3232281142,443,49357,131,TLSv1.2,1
6348,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6349,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6350,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6351,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6352,6,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6353,6,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6354,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6355,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6356,6,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6357,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6358,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6359,4,14.426246,2902291551,3232281142,443,49357,113,TLSv1.2,1
6360,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6361,6,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6362,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6363,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6364,6,14.426246,3512060521,3232281142,443,49338,54,TCP,0
6365,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6366,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6367,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6368,6,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6369,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6370,6,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6371,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6372,6,14.426246,2902291551,3232281142,443,49357,1292,TLSv1.2,1
6373,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6374,6,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6375,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6376,6,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6377,6,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6378,4,14.426246,2902291551,3232281142,443,49357,1466,TLSv1.2,1
6379,4,14.426552,3232281142,2902291551,49357,443,54,TCP,0
6380,4,14.426605,2902291551,3232281142,443,49357,1445,TLSv1.2,1
6381,6,14.426605,2902291551,3232281142,443,49357,321,TLSv1.2,0
6382,4,14.426605,3512060826,3232281142,443,49377,54,TCP,0
6383,4,14.426605,3512060826,3232281142,443,49377,54,TCP,0
6384,6,14.426605,3512060826,3232281142,443,49377,54,TCP,0
6385,4,14.426605,3512060826,3232281142,443,49377,93,TLSv1.2,1
6386,4,14.426605,3512060521,3232281142,443,49338,54,TCP,0
6387,4,14.426605,3232281089,3232281142,53,49874,54,TCP,0
6388,6,14.426664,3232281142,2902291551,49357,443,54,TCP,0
6389,6,14.427047,3232281142,2902291551,49357,443,93,TLSv1.2,1
6390,6,14.434949,3232281089,3232281142,53,49874,54,TCP,0
6391,6,14.434949,3512060521,3232281142,443,49338,54,TCP,0
6392,4,14.434949,3232281089,3232281142,53,49873,54,TCP,0
6393,4,14.434949,3512060826,3232281142,443,49377,121,TLSv1.2,1
6394,6,14.434949,3232281089,3232281142,53,49873,54,TCP,0
6395,4,14.434949,3512060826,3232281142,443,49377,85,TLSv1.2,1
6396,6,14.434949,3512060826,3232281142,443,49377,93,TLSv1.2,1
6397,6,14.434949,3512060756,3232281142,443,49376,54,TCP,0
6398,6,14.434949,3512060756,3232281142,443,49376,54,TCP,0
6399,4,14.434949,3512060756,3232281142,443,49376,93,TLSv1.2,1
6400,4,14.434949,3232281089,3232281142,53,49874,157,DNS,0
6401,4,14.434949,3232281089,3232281142,53,49873,196,DNS,0
6402,4,14.435167,3232281142,3512060826,49377,443,54,TCP,0
6403,6,14.435378,3232281142,3512060826,49377,443,93,TLSv1.2,1
6404,6,14.435561,3232281142,3232281089,49874,53,54,TCP,0
6405,4,14.435713,3232281142,3232281089,49873,53,54,TCP,0
6406,4,14.436091,3232281142,1249755531,49384,443,627,TLSv1.2,0
6407,6,14.436135,3232281142,1249755531,49384,443,93,TLSv1.2,1
6408,6,14.436166,3232281142,1249755531,49384,443,157,TLSv1.2,1
6409,4,14.436191,3232281142,1249755531,49384,443,157,TLSv1.2,1
6410,4,14.436214,3232281142,1249755531,49384,443,157,TLSv1.2,1
6411,4,14.436237,3232281142,1249755531,49384,443,157,TLSv1.2,1
6412,6,14.436259,3232281142,1249755531,49384,443,171,TLSv1.2,1
6413,6,14.436881,2902291551,3232281142,443,49357,54,TCP,0
6414,4,14.439167,3232281089,3232281142,53,49874,54,TCP,0
6415,6,14.439167,3232281089,3232281142,53,49873,54,TCP,0
6416,4,14.439463,3232281142,3232281089,49873,53,54,TCP,0
6417,6,14.439475,3232281142,3232281089,49874,53,54,TCP,0
6418,6,14.44248,1249755531,3232281142,443,49384,54,TCP,0
6419,4,14.44248,1249755531,3232281142,443,49384,54,TCP,0
6420,4,14.44248,1249755531,3232281142,443,49384,54,TCP,0
6421,4,14.44248,1249755531,3232281142,443,49384,54,TCP,0
6422,6,14.44248,1249755531,3232281142,443,49384,54,TCP,0
6423,6,14.44248,1249755531,3232281142,443,49384,54,TCP,0
6424,6,14.44248,1249755531,3232281142,443,49384,54,TCP,0
6425,4,14.44248,1249755531,3232281142,443,49384,93,TLSv1.2,1
6426,6,14.444766,3512060521,3232281142,443,49338,283,TLSv1.2,1
6427,4,14.444766,3512060521,3232281142,443,49338,85,TLSv1.2,1
6428,6,14.444766,3512060521,3232281142,443,49338,93,TLSv1.2,1
6429,4,14.444766,1249755531,3232281142,443,49384,454,TLSv1.2,1
6430,6,14.444766,1249755531,3232281142,443,49384,1444,TLSv1.2,1
6431,4,14.444766,1249755531,3232281142,443,49384,198,TLSv1.2,1
6432,4,14.444766,1249755531,3232281142,443,49384,1439,TLSv1.2,1
6433,6,14.444878,3232281142,3512060521,49338,443,54,TCP,0
6434,6,14.444906,3232281142,1249755531,49384,443,54,TCP,0
6435,4,14.445335,3232281142,1249755531,49384,443,93,TLSv1.2,1
6436,4,14.445678,3232281142,1249755531,49384,443,89,TLSv1.2,1
6437,4,14.447546,3232281142,3512060521,49338,443,93,TLSv1.2,1
6438,4,14.449628,1249755531,3232281142,443,49384,154,TLSv1.2,1
6439,6,14.449628,1249755531,3232281142,443,49384,1193,TLSv1.2,1
6440,4,14.449628,1249755531,3232281142,443,49384,182,TLSv1.2,1
6441,4,14.449628,3512060826,3232281142,443,49377,54,TCP,0
6442,4,14.449628,1249755531,3232281142,443,49384,1466,TLSv1.2,1
6443,6,14.449628,1249755531,3232281142,443,49384,441,TLSv1.2,1
6444,4,14.449628,1249755531,3232281142,443,49384,182,TLSv1.2,1
6445,6,14.449628,1249755531,3232281142,443,49384,1365,TLSv1.2,1
6446,6,14.449628,1249755531,3232281142,443,49384,191,TLSv1.2,1
6447,6,14.449628,1249755531,3232281142,443,49384,1466,TLSv1.2,1
6448,4,14.449628,1249755531,3232281142,443,49384,766,TLSv1.2,1
6449,4,14.449758,3232281142,1249755531,49384,443,54,TCP,0
6450,6,14.451551,1249755531,3232281142,443,49384,54,TCP,0
6451,6,14.457027,3512060521,3232281142,443,49338,54,TCP,0
6452,4,14.461831,3232281142,2902291551,49357,443,149,TLSv1.2,1
6453,6,14.461894,3232281142,2902291551,49357,443,1412,TLSv1.2,1
6454,6,14.46701,2902291551,3232281142,443,49357,54,TCP,0
6455,4,14.468171,2902291551,3232281142,443,49357,54,TCP,0
6456,6,14.478211,3232281142,3512060756,49376,443,54,TCP,0
6457,4,14.481313,3512060756,3232281142,443,49376,868,TLSv1.2,1
6458,6,14.481313,3512060756,3232281142,443,49376,384,TLSv1.2,1
6459,6,14.481313,3512060756,3232281142,443,49376,311,TLSv1.2,1
6460,4,14.481313,3512060756,3232281142,443,49376,324,TLSv1.2,1
6461,6,14.481313,3512060756,3232281142,443,49376,93,TLSv1.2,1
6462,6,14.48141,3232281142,3512060756,49376,443,54,TCP,0
6463,4,14.486022,2902291551,3232281142,443,49357,126,TLSv1.2,1
6464,4,14.486022,2902291551,3232281142,443,49357,412,TLSv1.2,1
6465,6,14.486022,2902291551,3232281142,443,49357,276,TLSv1.2,1
6466,6,14.486022,2902291551,3232281142,443,49357,93,TLSv1.2,1
6467,6,14.486104,3232281142,2902291551,49357,443,54,TCP,0
6468,4,14.486677,3232281142,2902291551,49357,443,93,TLSv1.2,1
6469,6,14.487469,3232281142,3512060756,49376,443,93,TLSv1.2,1
6470,6,14.488544,3232281142,3512060756,49376,443,89,TLSv1.2,1
6471,6,14.494674,3512060756,3232281142,443,49376,54,TCP,0
6472,6,14.495747,2902291551,3232281142,443,49357,54,TCP,0
6473,6,14.522691,3512060521,3232281142,443,49338,118,TLSv1.2,1
6474,6,14.522691,3512060521,3232281142,443,49338,1466,TLSv1.2,1
6475,6,14.522691,3512060521,3232281142,443,49338,274,TLSv1.2,1
6476,4,14.522691,3512060521,3232281142,443,49338,93,TLSv1.2,1
6477,4,14.522804,3232281142,3512060521,49338,443,54,TCP,0
6478,4,14.523118,3232281142,3512060521,49338,443,93,TLSv1.2,1
6479,6,14.528458,3512060521,3232281142,443,49338,54,TCP,0
6480,4,14.745971,3232281112,3232281343,34169,15600,77,UDP,0
6481,6,14.99492,3232281142,3512060766,49360,443,55,TCP,0
6482,4,15.001547,3512060766,3232281142,443,49360,66,TCP,0
6484,4,15.111578,3232281142,4026531834,57445,1900,218,SSDP,0
6485,6,15.118024,3232281112,3232281142,45184,57445,380,UDP,0
6489,4,15.367822,3232281142,1249755531,49369,443,55,TCP,0
6490,4,15.374567,1249755531,3232281142,443,49369,66,TCP,0
6492,4,16.094889,3232281142,4026531834,57448,1900,217,SSDP,0
6493,4,16.09971,3232281112,3232281142,57587,57448,380,UDP,0
