ipv,deltatime,src,dst,srcport,dstport,length,proto,human
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000897,3232281142,3353877079,49773,443,54,6,0
4,0.000426,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000115,3232281142,3353877079,49773,443,54,6,0
4,0.008366,3232281142,2540012119,49800,443,323,6,0
4,0.000000,3232281142,580244451,49499,443,457,6,1
4,0.000139,3232281142,580244451,49499,443,1466,6,0
4,0.000000,3232281142,580244451,49499,443,1466,6,0
4,0.000000,3232281142,580244451,49499,443,1466,6,0
4,0.000000,3232281142,580244451,49499,443,1466,6,0
4,0.000000,3232281142,580244451,49499,443,1466,6,0
4,0.000000,3232281142,580244451,49499,443,1233,6,1
4,0.047803,3232281142,1249755489,49796,443,135,6,1
4,0.003959,3232281142,2540012119,49799,443,147,6,0
4,0.000039,3232281142,2540012119,49799,443,211,6,0
4,0.003013,3232281142,2540012119,49800,443,54,6,0
4,0.004283,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,431,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.001427,3232281142,2540012119,49799,443,599,6,0
4,0.004650,3232281142,3353877079,49773,443,54,6,0
4,0.000478,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,431,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000374,3232281142,3353877079,49773,443,54,6,0
4,0.000356,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000848,3232281142,2540012119,49799,443,701,6,0
4,0.000323,3232281142,3353877079,49773,443,54,6,0
4,0.001381,3353877079,3232281142,443,49773,431,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.001558,3232281142,3353877079,49773,443,54,6,0
4,0.000535,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000284,3232281142,3353877079,49773,443,54,6,0
4,0.002116,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.017774,2540012119,3232281142,443,49800,54,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.002318,3232281142,3353877079,49773,443,54,6,0
4,0.000480,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000353,3232281142,3353877079,49773,443,54,6,0
4,0.000343,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1406,6,1
4,0.046002,1249755489,3232281142,443,49796,54,6,0
4,0.000823,2540012119,3232281142,443,49800,1506,6,0
4,0.011118,2540012119,3232281142,443,49799,54,6,0
4,0.000000,2540012119,3232281142,443,49800,1506,6,0
4,0.000000,2540012119,3232281142,443,49800,1506,6,0
4,0.000000,2540012119,3232281142,443,49800,1048,6,0
4,0.000000,2540012119,3232281142,443,49799,54,6,0
4,0.000000,2540012119,3232281142,443,49799,105,6,0
4,0.000000,2540012119,3232281142,443,49799,120,6,1
4,0.000288,3232281142,3353877079,49773,443,54,6,0
4,0.004877,3232281142,2540012119,49799,443,54,6,0
4,0.007170,3232281142,2540012119,49800,443,54,6,0
4,0.000444,3232281142,2540012119,49799,443,92,6,1
4,0.000000,3232281142,580244451,65448,443,457,6,1
4,0.000096,3232281142,580244451,65448,443,1466,6,0
4,0.000000,3232281142,580244451,65448,443,1466,6,0
4,0.000000,3232281142,580244451,65448,443,1466,6,0
4,0.000000,3232281142,580244451,65448,443,1466,6,0
4,0.000000,3232281142,580244451,65448,443,1466,6,0
4,0.000000,3232281142,580244451,65448,443,1232,6,1
4,0.001806,2540012119,3232281142,443,49800,54,6,0
4,0.000000,580244451,3232281142,443,49499,54,6,0
4,0.000000,580244451,3232281142,443,49499,54,6,0
4,0.000000,580244451,3232281142,443,49499,54,6,0
4,0.000000,2540012119,3232281142,443,49800,54,6,0
4,0.001806,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,155,6,1
4,0.001806,1249755489,3232281142,443,49796,132,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.001929,3232281142,3353877079,49773,443,54,6,0
4,0.011072,3232281142,1249755489,49796,443,54,6,0
4,0.000413,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,1506,6,0
4,0.000000,3353877079,3232281142,443,49773,579,6,1
4,0.000413,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,104,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.002219,2540012119,3232281142,443,49799,606,6,1
4,0.000377,3232281142,3353877079,49773,443,54,6,0
4,0.000370,3232281142,1249755489,49796,443,54,6,0
4,0.000354,1249755489,3232281142,443,49796,1466,6,1
4,0.000354,2540012119,3232281142,443,49799,912,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,983,6,1
4,0.002029,3232281142,2540012119,49799,443,54,6,0
4,0.000191,3232281142,1249755489,49796,443,54,6,0
4,0.002669,3232281142,2540012119,49800,443,54,6,0
4,0.001068,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
4,0.000000,1249755489,3232281142,443,49796,1239,6,1
4,0.000000,1249755489,3232281142,443,49796,1466,6,1
